18.13131313131313,1.0,1.0,-9.61113288433404
13.282828282828282,0.0,1.0,-42.977213790915705
9.646464646464647,0.0,1.0,-28.224836244445363
18.13131313131313,0.0,1.0,-51.136510771098585
6.818181818181818,1.0,0.0,-3.1586388865194897
5.808080808080808,0.0,1.0,-19.904465610547177
15.909090909090908,1.0,1.0,-7.78703868443284
13.88888888888889,1.0,1.0,-8.217211937554078
18.535353535353536,0.0,1.0,-55.90870946384507
6.212121212121212,1.0,1.0,-3.3265239597813827
20.15151515151515,0.0,0.0,-59.25620103698561
16.515151515151516,1.0,1.0,-9.521216389510805
7.828282828282829,1.0,0.0,-4.485390525021112
8.030303030303031,0.0,1.0,-22.688781038326177
15.505050505050505,1.0,0.0,-9.178851247087149
10.858585858585858,0.0,1.0,-34.80233673082813
19.747474747474747,1.0,0.0,-11.792470611528064
17.929292929292927,1.0,0.0,-9.835346649424546
17.12121212121212,1.0,1.0,-10.902366535213991
12.070707070707071,1.0,1.0,-6.943819796067964
13.686868686868687,1.0,0.0,-8.255225353252456
16.313131313131315,0.0,0.0,-46.07706632778459
18.939393939393938,0.0,0.0,-58.304883245422815
8.636363636363637,0.0,1.0,-27.425233069307698
5.404040404040404,0.0,1.0,-17.94712871364976
11.868686868686869,0.0,0.0,-35.0431018393862
7.222222222222222,0.0,0.0,-25.948006415037316
17.727272727272727,0.0,1.0,-56.00072754956666
15.707070707070708,0.0,0.0,-46.2065835785464
20.15151515151515,1.0,1.0,-11.064195337585527
24.393939393939394,1.0,1.0,-14.60521491652355
16.919191919191917,1.0,1.0,-8.621269336742266
19.545454545454547,1.0,0.0,-11.202832459727784
20.555555555555557,0.0,1.0,-55.608026308875125
9.444444444444445,1.0,1.0,-4.993194859183227
16.717171717171716,1.0,1.0,-7.9970035721298816
7.626262626262626,1.0,1.0,-3.7420616243829286
20.95959595959596,0.0,1.0,-63.51666284046059
14.494949494949495,0.0,0.0,-40.1364218721659
12.676767676767676,1.0,0.0,-6.852088386005949
11.262626262626263,0.0,1.0,-33.70270857844593
12.272727272727273,0.0,1.0,-34.72773089799316
8.636363636363637,1.0,1.0,-4.454054826295159
22.97979797979798,1.0,0.0,-13.635899247568588
6.818181818181818,0.0,1.0,-22.383094621312843
22.373737373737374,1.0,1.0,-11.934007735310708
18.737373737373737,0.0,0.0,-53.57640579617329
22.575757575757574,1.0,1.0,-13.066921949488219
5.202020202020202,0.0,1.0,-21.609595663849376
5.0,0.0,1.0,-15.85667963617356
23.78787878787879,0.0,1.0,-72.49801619119783
9.040404040404042,1.0,1.0,-4.550615008320112
17.323232323232325,0.0,1.0,-51.81063734539131
21.96969696969697,1.0,1.0,-12.67177047067669
23.18181818181818,0.0,0.0,-62.69314452897759
8.232323232323232,0.0,1.0,-20.46703434484162
5.0,1.0,0.0,-2.8058251541715555
9.242424242424242,1.0,0.0,-4.614757685486384
21.565656565656564,1.0,0.0,-11.782017947410841
19.949494949494948,1.0,1.0,-12.324201573223409
22.77777777777778,0.0,0.0,-60.40702907173655
23.18181818181818,1.0,0.0,-13.247316850392618
12.878787878787879,0.0,0.0,-37.52266117881422
